업종명,인허가일자,업소명,소재지(도로명),소재지(지번),영업장면적,소재지전화,업태명
휴게음식점,2017-02-28,블랙컵(BLACKCUP),"서울특별시 동작구 노량진로14길 15, 1층 (노량진동)",서울특별시 동작구 노량진동 72번지 30호,24,,커피숍
휴게음식점,2017-02-28,(주)한국축지,"서울특별시 동작구 사당로 300, 지하1층 (사당동)",서울특별시 동작구 사당동 147번지 29호,51.84,,일반조리판매
휴게음식점,2017-03-03,카페레스트리,"서울특별시 동작구 동작대로9길 32, 1층 (사당동, 소망하우스)",서울특별시 동작구 사당동 1020번지 15호,25,070-8286-8270,커피숍
휴게음식점,2017-03-06,탱크(TANK),"서울특별시 동작구 사당로4길 6, 1층 (사당동)",서울특별시 동작구 사당동 206번지 96호,20,,커피숍
휴게음식점,2017-03-09,GS25노량하늘점,"서울특별시 동작구 장승배기로 172, 1층 (노량진동)",서울특별시 동작구 노량진동 54번지 7호,6.6,02-821-2228,일반조리판매
휴게음식점,2017-03-13,스티븐목장 중앙대점,"서울특별시 동작구 흑석로 90, 1층 (흑석동)",서울특별시 동작구 흑석동 223번지 9호,37.4,,커피숍
휴게음식점,2017-03-15,맛있는김밥,"서울특별시 동작구 보라매로3길 29, 지하1층 50호, 51호 (신대방동, 해태보라매타워)",서울특별시 동작구 신대방동 708번지,17.4,02-887-7600,일반조리판매
휴게음식점,2017-03-15,이스포츠센터PC방,"서울특별시 동작구 상도로47길 4, 지하1층 (상도동)",서울특별시 동작구 상도동 463번지 2호,13.2,,일반조리판매
휴게음식점,2017-03-22,出國(출국),"서울특별시 동작구 서달로14사길 5-1, 1층 (흑석동)",서울특별시 동작구 흑석동 43번지 12호,41.8,,커피숍
휴게음식점,2017-03-24,커피베이(대방현대점),"서울특별시 동작구 등용로 122, 1층 (대방동, 의당빌딩)",서울특별시 동작구 대방동 23번지 147호,64.69,,커피숍
휴게음식점,2017-03-29,양지카페,"서울특별시 동작구 사당로9나길 9, 1층 (사당동)",서울특별시 동작구 사당동 220번지 33호,6.19,02-0533-9062,커피숍
휴게음식점,2017-03-29,GS25 노량초교점,"서울특별시 동작구 장승배기로 138, 1층 (노량진동)",서울특별시 동작구 노량진동 233번지 6호,6.6,02-822-9007,일반조리판매
휴게음식점,2017-04-04,GS25사당남부점,"서울특별시 동작구 남부순환로 2055, 1층 (사당동)",서울특별시 동작구 사당동 1046번지 8호,3,,일반조리판매
휴게음식점,2017-04-07,하늘향기,"서울특별시 동작구 상도로55길 9, 1층 (상도동, 상도중앙교회)",서울특별시 동작구 상도동 485번지 12호,54,070-7169-8244,커피숍
휴게음식점,2017-04-10,GS25사당역점,"서울특별시 동작구 동작대로1길 27, 1층 (사당동)",서울특별시 동작구 사당동 1044번지 37호,3.3,02-3473-2245,일반조리판매
휴게음식점,2017-04-13,꽉찬만두,"서울특별시 동작구 노량진로6길 25-1, 1층 (노량진동)",서울특별시 동작구 노량진동 275번지 5호,23,02-826-1110,일반조리판매
휴게음식점,2017-04-19,맥스피드PC방,"서울특별시 동작구 국사봉1길 32, 6층 (상도동, 성대빌딩)",서울특별시 동작구 상도동 322번지 19호,15,,일반조리판매
휴게음식점,2017-04-19,GS25신대방중앙점,"서울특별시 동작구 국사봉길 12, 1층 (신대방동)",서울특별시 동작구 신대방동 347번지 2호,3,,일반조리판매
휴게음식점,2017-04-19,떡지니성대점,"서울특별시 동작구 상도로 102, 1층 (상도동, 성대마트)",서울특별시 동작구 상도동 324번지 1호,26.56,,일반조리판매
휴게음식점,2017-04-20,푸에르(PUER),"서울특별시 동작구 상도로30길 82, 1층 102호 (상도동)",서울특별시 동작구 상도동 156번지 40호,26.4,02-822-8095,커피숍
휴게음식점,2017-04-20,엔큐브PC대방본점,"서울특별시 동작구 등용로 124, 지하1층 (대방동, 삼하빌딩)",서울특별시 동작구 대방동 23번지,9,,일반조리판매
휴게음식점,2017-04-21,짱오락실 이수역점,"서울특별시 동작구 동작대로27길 5, 2층 (사당동)",서울특별시 동작구 사당동 139번지 30호,16.53,,기타 휴게음식점
휴게음식점,2017-04-24,샐러디보라매점,"서울특별시 동작구 보라매로5길 43, 1층 109호 (신대방동, 보라매삼성쉐르빌)",서울특별시 동작구 신대방동 395번지 66호,51.26,02-832-7008,일반조리판매
휴게음식점,2017-04-24,커피나무 신대방삼거리점,"서울특별시 동작구 보라매로 80, 1층.2층 (신대방동)",서울특별시 동작구 신대방동 342번지 23호,205,02-824-1391,커피숍
휴게음식점,2017-04-24,착한커피 보라매공원점,"서울특별시 동작구 보라매로5길 43, 1층 (신대방동, 보라매삼성쉐르빌 105호중 일부)",서울특별시 동작구 신대방동 395번지 66호,28,02-834-8334,커피숍
휴게음식점,2017-04-25,미스터고로케,"서울특별시 동작구 남부순환로 지하 2089, 226-10호 (사당동, 사당역2호선)",서울특별시 동작구 사당동 1129번지,14.96,02-521-5559,일반조리판매
휴게음식점,2017-05-01,달콤커피 신대방점,"서울특별시 동작구 시흥대로 654, 1층 (신대방동)",서울특별시 동작구 신대방동 607번지 26호,148,02-823-6666,커피숍
휴게음식점,2017-05-01,투썸플레이스 숭실대점,"서울특별시 동작구 사당로 36-1, 1,2층 (상도동)",서울특별시 동작구 상도동 506번지,224.9,,커피숍
휴게음식점,2017-05-01,토프레소 상도점,"서울특별시 동작구 양녕로26길 49, 1층 (상도동)",서울특별시 동작구 상도동 214번지 295호,57.6,,커피숍
휴게음식점,2017-05-04,커피베이 상도파크자이점,"서울특별시 동작구 장승배기로 95, 1층 (노량진동)",서울특별시 동작구 노량진동 311번지 29호,40.02,,커피숍
휴게음식점,2017-05-10,메가커피,"서울특별시 동작구 여의대방로 30, 112동 B121호, B122호 (신대방동, 현대상가)",서울특별시 동작구 신대방동 707번지,41.3,,커피숍
휴게음식점,2017-05-12,더까페 상도점,"서울특별시 동작구 양녕로26길 24, 1층 (상도동)",서울특별시 동작구 상도동 210번지 36호,74.88,,커피숍
휴게음식점,2017-05-12,토스트를 네입에 토스,"서울특별시 동작구 장승배기로 123-6, 1층 (노량진동)",서울특별시 동작구 노량진동 307번지 208호,12.95,,일반조리판매
휴게음식점,2017-05-15,커피집,"서울특별시 동작구 상도로30길 40, 1층 116호 (상도동, 상도2차두산위브트레지움아파트상가)",서울특별시 동작구 상도동 535번지,40.3,,커피숍
휴게음식점,2017-05-16,세븐일레븐 대방성남점,"서울특별시 동작구 대방동길 71, 1층 (대방동)",서울특별시 동작구 대방동 376번지 5호,6.6,02-812-7573,일반조리판매
휴게음식점,2017-05-18,GS25동작이편한점,"서울특별시 동작구 국사봉2길 35, 1층 (신대방동)",서울특별시 동작구 신대방동 340번지 6호,6,,일반조리판매
휴게음식점,2017-05-23,GS25중대후문점,"서울특별시 동작구 흑석로 18, 1층 (상도1동)",서울특별시 동작구 상도1동 491번지 1호,6.6,,일반조리판매
휴게음식점,2017-05-26,세븐일레븐 상도파크자이점,"서울특별시 동작구 장승배기로11가길 11, 상가동 지하2층 103호 (상도동, 상도파크자이)",서울특별시 동작구 상도동 900번지,3.3,02-812-2109,일반조리판매
휴게음식점,2017-05-30,환희컵밥도시락,"서울특별시 동작구 노량진로 227, 1층 (본동)",서울특별시 동작구 본동 393번지 1호,16.5,02-812-7715,일반조리판매
휴게음식점,2017-05-31,GS25양녕골드,"서울특별시 동작구 양녕로25길 42, 1층 (상도동)",서울특별시 동작구 상도동 210번지 191호,3.3,,일반조리판매
휴게음식점,2017-05-31,허가네김밥,"서울특별시 동작구 흑석로 115, 1층 (흑석동)",서울특별시 동작구 흑석동 180번지 4호 (흑석동 177-18 외 1필지),10,,일반조리판매
휴게음식점,2017-06-01,블론드커피,"서울특별시 동작구 노량진로 140, 1층 111호 (노량진동, 메가스터디타워)",서울특별시 동작구 노량진동 57번지 1호,30.13,,커피숍
휴게음식점,2017-06-05,영스파스넥,"서울특별시 동작구 동작대로27가길 44, 지하1층 (사당동)",서울특별시 동작구 사당동 147번지 81호,21.42,070-7720-5063,일반조리판매
휴게음식점,2017-06-08,피터패트,"서울특별시 동작구 상도로 294, 1층 (상도1동)",서울특별시 동작구 상도1동 801번지 1호,70.35,,커피숍
휴게음식점,2017-06-15,도쿄빙수 노량진점,"서울특별시 동작구 만양로8길 63, 1층 (노량진동)",서울특별시 동작구 노량진동 222번지 17호,44.46,,아이스크림
휴게음식점,2017-06-20,베러댄와플 중앙대점,"서울특별시 동작구 서달로 163, 1층 (흑석동)",서울특별시 동작구 흑석동 100번지 9호,12.93,,일반조리판매
휴게음식점,2017-06-21,GS25사당드림점,"서울특별시 동작구 동작대로7길 56, 1층 105호 (사당동)",서울특별시 동작구 사당동 1038번지 51호,3.3,02-587-7697,일반조리판매
휴게음식점,2017-06-27,경이로운,"서울특별시 동작구 동작대로17길 18, 1층 (사당동)",서울특별시 동작구 사당동 1005번지 30호,13.3,,커피숍
휴게음식점,2017-06-28,라떼떼 성대시장점,"서울특별시 동작구 성대로 52, 지하1층 B03호,B04호 (상도동)",서울특별시 동작구 상도동 256번지 28호,45.54,02-812-5679,커피숍
휴게음식점,2017-06-30,도쿄빙수 이수점,"서울특별시 동작구 동작대로27길 38, 1층 (사당동)",서울특별시 동작구 사당동 129번지 11호,52.89,02-3482-0503,아이스크림
휴게음식점,2017-07-04,컬러브루니,"서울특별시 동작구 상도로 141, 지하1층 (상도동)",서울특별시 동작구 상도동 191번지 2호,59.27,,커피숍
휴게음식점,2017-07-05,에셀카페,"서울특별시 동작구 국사봉7길 4, 1층 (상도동)",서울특별시 동작구 상도동 298번지 12호,7,,커피숍
휴게음식점,2017-07-07,GS25상도맨션점,"서울특별시 동작구 성대로 189, 1층 (상도동)",서울특별시 동작구 상도동 202번지 176호,3,02-817-5183,편의점
휴게음식점,2017-07-07,씨엘카페,"서울특별시 동작구 대방동길 6, 1층 (대방동)",서울특별시 동작구 대방동 393번지 62호,4.03,,커피숍
휴게음식점,2017-07-11,GS25상도행운점,"서울특별시 동작구 국사봉1길 81, 1층 (상도동)",서울특별시 동작구 상도동 307번지 13호,3.3,,일반조리판매
휴게음식점,2017-07-12,파파이스 신대방삼거리역점,"서울특별시 동작구 상도로 59, 1층 (대방동)",서울특별시 동작구 대방동 394번지 26호,99.65,02-812-8824,패스트푸드
휴게음식점,2017-07-17,커피대장,"서울특별시 동작구 상도로15길 51, 1층 (상도동)",서울특별시 동작구 상도동 356번지 224호,20.5,02-822-7008,커피숍
휴게음식점,2017-07-20,더벤티노량진점,"서울특별시 동작구 노량진로16길 31, 1층 (노량진동)",서울특별시 동작구 노량진동 119번지 64호,15,,커피숍
휴게음식점,2017-07-20,GS25상도중앙점,"서울특별시 동작구 상도로13길 10, 1층 (상도동)",서울특별시 동작구 상도동 327번지 8호,3.3,02-821-0813,일반조리판매
휴게음식점,2017-07-21,하늘을걷는고양이카페,"서울특별시 동작구 동작대로27길 15, 4층 (사당동)",서울특별시 동작구 사당동 139번지 21호,72,02-533-7647,커피숍
휴게음식점,2017-07-27,씨유노량진리버파크점,"서울특별시 동작구 만양로 19, 상가동 1층 112호,113호,114호 (노량진동, 신동아리버파크아파트)",서울특별시 동작구 노량진동 325번지,3.3,02-8860-8377,일반조리판매
휴게음식점,2017-08-07,부자집라면,"서울특별시 동작구 노량진로6길 22, 1층 (노량진동)",서울특별시 동작구 노량진동 271번지 16호,18.15,,일반조리판매
휴게음식점,2017-08-08,GS25신대방문창,"서울특별시 동작구 여의대방로22나길 43, 1층 (신대방동)",서울특별시 동작구 신대방동 364번지 146호,3,,일반조리판매
휴게음식점,2017-08-09,씨유동작스위트점,"서울특별시 동작구 보라매로 76-1, 1층 (신대방동)",서울특별시 동작구 신대방동 342번지 38호,6,070-8105-5582,일반조리판매
휴게음식점,2017-08-11,GS25사당문화점,"서울특별시 동작구 사당로 196, 1층 (사당동)",서울특별시 동작구 사당동 248번지 5호,3,,일반조리판매
휴게음식점,2017-08-14,생각이나,"서울특별시 동작구 보라매로19길 23, 1층 (신대방동)",서울특별시 동작구 신대방동 360번지 153호,16.32,070-8827-8244,기타 휴게음식점
휴게음식점,2017-08-21,더카페중앙대점,"서울특별시 동작구 흑석로 91, 1층 (흑석동)",서울특별시 동작구 흑석동 190번지 51호,10.24,,커피숍
휴게음식점,2017-08-24,씨유상도힐점,"서울특별시 동작구 국사봉1길 166, 1층 (상도동)",서울특별시 동작구 상도동 283번지 28호,3.3,02-814-5630,일반조리판매
휴게음식점,2017-08-29,카페모펀,"서울특별시 동작구 동작대로3길 6, 3층 (사당동)",서울특별시 동작구 사당동 1031번지 26호,60,070-4236-9371,커피숍
휴게음식점,2017-08-29,매머드커피 중앙대점(11호점),"서울특별시 동작구 흑석로 101, 1층 (흑석동)",서울특별시 동작구 흑석동 184번지 27호,6.6,,커피숍
휴게음식점,2017-09-04,카페카리스&베이비카페,"서울특별시 동작구 보라매로5가길 16, 4층 406호 (신대방동, 보라매아카데미타워)",서울특별시 동작구 신대방동 395번지 69호,444.18,02-6275-9000,커피숍
휴게음식점,2017-09-04,제일커피,"서울특별시 동작구 사당로14길 19, 1층 (사당동)",서울특별시 동작구 사당동 268번지 20호,16.5,02-6083-2229,커피숍
휴게음식점,2017-09-05,GS25동작신라점,"서울특별시 동작구 시흥대로 602, 1층 (신대방동)",서울특별시 동작구 신대방동 686번지 53호,3.3,02-831-0378,일반조리판매
